labels	dialog_state	sent	utterance	context	Emoberta_softmax	VAD_personality	dialog_state_sum
1	[0, 0, 0, 0, 0]	 What?  What's different?  Nothing.  Oh, maybe that's it.  She is unbelievable, our mother is...	<pad>	 What? What's different? Nothing. Oh, maybe that's it. She is unbelievable, our mother is...	[[0.4358472526073456, 0.03348545357584953, 0.42549484968185425, 0.07523424923419952, 0.017714377492666245, 0.0026400212664157152, 0.00958393607288599], [0.8369450569152832, 0.026188334450125694, 0.0684547945857048, 0.043274786323308945, 0.017530828714370728, 0.0017466061981394887, 0.00585954450070858], [0.9714760184288025, 0.006783932913094759, 0.0009241302032023668, 0.013921484351158142, 0.005898093339055777, 0.0005585555336438119, 0.0004376102879177779], [0.8926329016685486, 0.03695262223482132, 0.0026755232829600573, 0.03107653744518757, 0.032554712146520615, 0.001660022884607315, 0.0024476514663547277], [0.00811594258993864, 0.056612756103277206, 0.2312791347503662, 0.20873253047466278, 0.28472188115119934, 0.04648210108280182, 0.16405566036701202]]	[0.5030313888888889, 0.3437472222222222, 0.5751774999999999, 0.1467965861111111, 0.035850430555555535]	0
0	[0]	 (looking through her peephole, we see Ross standing in the hallway.) Yesss?	<pad>	 (looking through her peephole, we see Ross standing in the hallway.) Yesss?	[[0.927812933921814, 0.05151140317320824, 0.005904527381062508, 0.006763523910194635, 0.0023738204035907984, 0.0011116868117824197, 0.004522137343883514]]	[0.5028671428571428, 0.34992285714285715, 0.6008042857142857, 0.1639809857142857, 0.03329492857142857]	0
0	[0, 0]	 Ohh, you should know, this place is a real babe magnet. Wanna make out?  Hey, here's an idea. Why don't uh, I put the food in the fridge and we can eat it later?	<pad>	 Ohh, you should know, this place is a real babe magnet. Wanna make out? Hey, here's an idea. Why don't uh, I put the food in the fridge and we can eat it later?	[[0.5071913599967957, 0.4722999632358551, 0.005771992262452841, 0.003297313116490841, 0.004484830889850855, 0.004613603465259075, 0.002340964274480939], [0.9761425852775574, 0.014678559266030788, 0.0006429479108192027, 0.003773130476474762, 0.0023507270961999893, 0.0007700232672505081, 0.0016421625623479486]]	[0.4829199999999999, 0.3278, 0.5583899999999999, 0.14320840000000004, 0.02867200000000003]	0
1	[0, 1, 0, 1]	 Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain?  (seeing Ross and Bonnie inside Central Perk) Oh my God! Phoebe look, it's Ross and that girl.  No! No! Look at that! (drags her away from the window) It's a line of ants! They're working as a team!  Phoebe! (goes back to the window)	 (seeing Ross and Bonnie inside Central Perk) Oh my God! Phoebe look, it's Ross and that girl. Phoebe! (goes back to the window)	 Okay. Would you rather live in the shirt pocket of a sweaty giant, or inside his shower drain? No! No! Look at that! (drags her away from the window) It's a line of ants! They're working as a team!	[[0.8521139025688171, 0.022967549040913582, 0.004082099534571171, 0.027291635051369667, 0.012518992647528648, 0.07611779123544693, 0.00490804435685277], [0.004217812791466713, 0.037859249860048294, 0.9398755431175232, 0.009596292860805988, 0.004593399818986654, 0.0012060209410265088, 0.0026517370715737343], [0.013191286474466324, 0.36914342641830444, 0.5686651468276978, 0.025470390915870667, 0.011260268278419971, 0.0050867097452282906, 0.007182690314948559], [0.4715401232242584, 0.2018585056066513, 0.06966772675514221, 0.2215557098388672, 0.018728846684098244, 0.001934753847308457, 0.014714349992573261]]	[0.47465403846153875, 0.34078615384615396, 0.5830161538461539, 0.16872647499999993, 0.03899949038461542]	2
1	[1, 1, 0, 1]	 Esther Livingston. [scratches out name] Gone. [Phoebe enters.]  Hi, Phoe.  Hi Gram. Whatcha doin'?  Oh, just updating the phonebook.	 Esther Livingston. [scratches out name] Gone. [Phoebe enters.] Hi, Phoe. Oh, just updating the phonebook.	 Hi Gram. Whatcha doin'?	[[0.9414311051368713, 0.01464961376041174, 0.0039993152022361755, 0.023547811433672905, 0.010474525392055511, 0.0018627718091011047, 0.00403495691716671], [0.9842097759246826, 0.005382198374718428, 0.00046903712791390717, 0.004160589538514614, 0.004655166529119015, 0.0005714349681511521, 0.0005516689852811396], [0.9267402291297913, 0.054545607417821884, 0.0031603421084582806, 0.0051638344302773476, 0.008896704763174057, 0.0005906455335207283, 0.0009025602485053241], [0.9753818511962891, 0.015433724038302898, 0.0007662860443815589, 0.005897322203963995, 0.0013664108701050282, 0.0006778893293812871, 0.0004765402991324663]]	[0.46709185185185215, 0.36355666666666675, 0.6533462962962964, 0.22360320740740736, 0.04269696296296294]	3
1	[0, 0, 1, 0, 1, 0]	 (on phone) Okay, Andr should be there in like 45 minutes. All rightie, bye bye. (to Phoebe) Just easier that way.  Oh, come on. You told me about the last dream.  No, forget it.  Oh, why not. Was I doing anything particularly... saucy?  All right, fine. Um, you were not the only one there. (Camera fades to Ross, who's listening very carefully) Joey was there too.  All right. (Moves closer.)	 No, forget it. All right, fine. Um, you were not the only one there. (Camera fades to Ross, who's listening very carefully) Joey was there too.	 (on phone) Okay, Andr should be there in like 45 minutes. All rightie, bye bye. (to Phoebe) Just easier that way. Oh, come on. You told me about the last dream. Oh, why not. Was I doing anything particularly... saucy? All right. (Moves closer.)	[[0.9713773727416992, 0.015979217365384102, 0.00020637770649045706, 0.007614171132445335, 0.0037422138266265392, 0.0005346785765141249, 0.0005461369291879237], [0.9419634342193604, 0.02809731662273407, 0.0017279008170589805, 0.014807671308517456, 0.009975947439670563, 0.0005657787551172078, 0.0028619561344385147], [0.4291757047176361, 0.07017591595649719, 0.0017565878806635737, 0.29402223229408264, 0.09342875331640244, 0.10587023943662643, 0.005570594221353531], [0.6662719249725342, 0.11052422970533371, 0.09563678503036499, 0.04062049835920334, 0.06313874572515488, 0.008197687566280365, 0.015610109083354473], [0.9406591057777405, 0.004318909719586372, 0.0009249814320355654, 0.01746649295091629, 0.03211801126599312, 0.00147953350096941, 0.0030328771099448204], [0.8450926542282104, 0.107207752764225, 0.009310871362686157, 0.0266204122453928, 0.004985944367945194, 0.0025826795026659966, 0.004199661314487457]]	[0.4867064, 0.35677439999999994, 0.6130579999999999, 0.18499968799999994, 0.04349323999999993]	2
0	[1]	 Ok, thanks for coming, I hope you guys had fun.	 Ok, thanks for coming, I hope you guys had fun.	<pad>	[[0.5092809796333313, 0.4556092619895935, 0.0016868195962160826, 0.007487169466912746, 0.022581301629543304, 0.0019881478510797024, 0.0013662920100614429]]	[0.5215941176470587, 0.3816129411764706, 0.6674435294117648, 0.2035862941176472, 0.04105323529411764]	1
0	[0, 0]	 Hi.  Hi!	<pad>	 Hi. Hi!	[[0.9750205874443054, 0.0060794479213654995, 0.0008797444170340896, 0.012138725258409977, 0.004966495092958212, 0.0005111171049065888, 0.0004039580817334354], [0.09055917710065842, 0.7407596111297607, 0.10052701830863953, 0.05781564861536026, 0.00568757951259613, 0.0010840328177437186, 0.0035669063217937946]]	[0.48198285714285705, 0.3390428571428571, 0.5807699999999999, 0.16168422857142858, 0.03481828571428569]	0
1	[0, 1]	 Can we drop this? I am not interested in the guy's apartment.  Oh please, I saw the way you were checking out his mouldings. You want it.	 Oh please, I saw the way you were checking out his mouldings. You want it.	 Can we drop this? I am not interested in the guy's apartment.	[[0.04962931573390961, 0.0051100063137710094, 0.002349874470382929, 0.834998369216919, 0.012881064787507057, 0.08804377913475037, 0.0069876727648079395], [0.6818322539329529, 0.24651744961738586, 0.007245141081511974, 0.036677103489637375, 0.016441043466329575, 0.006125672720372677, 0.005161362234503031]]	[0.4895918518518518, 0.3475755555555555, 0.6079285185185186, 0.1756432074074075, 0.03193529629629627]	1
0	[0, 0]	 Bona sera.  Oh, hi sweetie. (They kiss)	<pad>	 Bona sera. Oh, hi sweetie. (They kiss)	[[0.7956764101982117, 0.06749812513589859, 0.0020901006646454334, 0.11653519421815872, 0.01380911748856306, 0.0024578317534178495, 0.0019332999363541603], [0.07606488466262817, 0.9111348390579224, 0.002485936973243952, 0.003046591766178608, 0.005941285286098719, 0.0006496166461147368, 0.0006768624880351126]]	[0.4604299999999999, 0.35522, 0.6574633333333333, 0.22616143333333338, 0.031890500000000044]	0
1	[0, 0, 0, 0, 0]	 You got fired?!  Oh my Gosh!  It's so weird, I have never been fired from anything before!  Sweety...  I just-I just started walking around not knowing what to do next, y'know? I-I started asking people on the street if they wanted massages. Then these policemen, thought I was a whore too. It's been a really bad day, whore wise.	<pad>	 You got fired?! Oh my Gosh! It's so weird, I have never been fired from anything before! Sweety... I just-I just started walking around not knowing what to do next, y'know? I-I started asking people on the street if they wanted massages. Then these policemen, thought I was a whore too. It's been a really bad day, whore wise.	[[0.009454738348722458, 0.03156027942895889, 0.8710973858833313, 0.05382655933499336, 0.023638330399990082, 0.0028394584078341722, 0.007583144120872021], [0.0032077652867883444, 0.052758071571588516, 0.8993162512779236, 0.02339421771466732, 0.011147590354084969, 0.0030061646830290556, 0.007169888820499182], [0.008639112114906311, 0.0672081783413887, 0.4714288115501404, 0.18895074725151062, 0.2256028950214386, 0.014340836554765701, 0.023829467594623566], [0.8300535082817078, 0.049586258828639984, 0.0025921242777258158, 0.09377752989530563, 0.017497461289167404, 0.0036297556944191456, 0.0028633566107600927], [0.006060008890926838, 0.024126220494508743, 0.0037420857697725296, 0.28356310725212097, 0.5832101702690125, 0.024964282289147377, 0.07433413714170456]]	[0.5565838888888888, 0.3891427777777777, 0.657349722222222, 0.1782575944444444, 0.04271463888888888]	0
0	[0]	 Thanks, Gunther. (takes the plate Gunther serves him and Rachel comes up and kisses him) (to Rachel) Hey! (to Gunther) Umm, can I get a napkin too?	<pad>	 Thanks, Gunther. (takes the plate Gunther serves him and Rachel comes up and kisses him) (to Rachel) Hey! (to Gunther) Umm, can I get a napkin too?	[[0.3663344085216522, 0.6158714890480042, 0.0023211766965687275, 0.0064040315337479115, 0.007277277298271656, 0.0007608606247231364, 0.0010307823540642858]]	[0.4653163636363636, 0.3223754545454546, 0.5698931818181818, 0.15863514545454555, 0.022781181818181784]	0
0	[0, 0, 0, 0]	 (entering) I can't believe it! He still hasn't called.  Who, Josh?  It's Joshua.  What, he doesn't like Josh?	<pad>	 (entering) I can't believe it! He still hasn't called. Who, Josh? It's Joshua. What, he doesn't like Josh?	[[0.01478602085262537, 0.28510555624961853, 0.37141722440719604, 0.09726057201623917, 0.17969155311584473, 0.00654572295024991, 0.04519333317875862], [0.9275162220001221, 0.015086420811712742, 0.0322735570371151, 0.011609602719545364, 0.004930651746690273, 0.0005631899111904204, 0.00802028737962246], [0.9806911945343018, 0.005120576359331608, 0.001071993145160377, 0.005748333875089884, 0.005627793725579977, 0.0006194388261064887, 0.0011205244809389114], [0.021184787154197693, 0.014123461209237576, 0.9376974105834961, 0.01129082404077053, 0.009942456148564816, 0.0013600331731140614, 0.004401104524731636]]	[0.4312295454545455, 0.3060936363636364, 0.5458009090909091, 0.16032106818181815, 0.023562613636363583]	0
1	[0, 0]	 Her answer machine?  No, interestingly enough her leaf blower picked up.	<pad>	 Her answer machine? No, interestingly enough her leaf blower picked up.	[[0.8757110834121704, 0.037943918257951736, 0.024875450879335403, 0.051176730543375015, 0.0051064821891486645, 0.0009788734605535865, 0.004207479301840067], [0.8230880498886108, 0.13699859380722046, 0.014773369766771793, 0.017515871673822403, 0.003115883329883218, 0.0025011803954839706, 0.0020070571918040514]]	[0.43562888888888884, 0.32876666666666665, 0.6006033333333334, 0.19861246666666668, 0.029391222222222235]	0
0	[0]	 You guys! Do you realize that any minute now, Phoebe can be pregnant?	<pad>	 You guys! Do you realize that any minute now, Phoebe can be pregnant?	[[0.005078495945781469, 0.11303480714559555, 0.8236820697784424, 0.026607418432831764, 0.01935994066298008, 0.0033911883365362883, 0.008846089243888855]]	[0.5557000000000001, 0.45599999999999996, 0.7965499999999999, 0.28829899999999997, 0.07484499999999994]	0
0	[0, 0, 0, 0, 0, 1]	 You're wrong.  I am not wrong.  You're wrong.  No, I just talked to them.  (getting up, upset) I'm calling Mom.  Hey, hey.	 Hey, hey.	 You're wrong. I am not wrong. You're wrong. No, I just talked to them. (getting up, upset) I'm calling Mom.	[[0.5621114373207092, 0.07627245783805847, 0.006013885606080294, 0.30581608414649963, 0.04259662702679634, 0.005036838352680206, 0.002152570988982916], [0.5837342143058777, 0.016746945679187775, 0.0020190549548715353, 0.34885427355766296, 0.04388120025396347, 0.001545606181025505, 0.0032187451142817736], [0.5621114373207092, 0.07627245783805847, 0.006013885606080294, 0.30581608414649963, 0.04259662702679634, 0.005036838352680206, 0.002152570988982916], [0.8820453882217407, 0.024281758815050125, 0.0014126398600637913, 0.01545768789947033, 0.07264886051416397, 0.0009852922521531582, 0.003168313531205058], [0.05815872177481651, 0.00668582646176219, 0.0014005829580128193, 0.0716029703617096, 0.8320078253746033, 0.003515662858262658, 0.026628445833921432], [0.9778662323951721, 0.013857199810445309, 0.0009707019780762494, 0.004182295873761177, 0.002333548152819276, 0.0004497281042858958, 0.00034031912218779325]]	[0.47212777777777765, 0.3494477777777778, 0.6097594444444445, 0.18935950000000012, 0.040278611111111084]	1
1	[0, 0]	 Why?  Because he thinks I slept with his ex-girlfriend and killed his fish.	<pad>	 Why? Because he thinks I slept with his ex-girlfriend and killed his fish.	[[0.42481088638305664, 0.02319258078932762, 0.3233221173286438, 0.17165514826774597, 0.04229440912604332, 0.00273330369964242, 0.01199156604707241], [0.02114095538854599, 0.07230033725500107, 0.01732867769896984, 0.23726072907447815, 0.4767494201660156, 0.15267348289489746, 0.02254647947847843]]	[0.0, 0.0, 0.0, 0.0, 0.0]	0
1	[0, 0, 0]	" Look, you have to help me! Okay? I mean, I know what to do with a woman, y'know, I know where everything goes, it's always nice. But I need to know what makes it go from nice to, ""My God! Somebody's killing her in there!""  All right, I'm gonna show you something a lot of guys don't know. Rach, give me that pad, please? (She does so and Monica starts drawing on it) All right. Now...  Look, you don't have to draw an actual wo-whoa! She's hot!"	<pad>	" Look, you have to help me! Okay? I mean, I know what to do with a woman, y'know, I know where everything goes, it's always nice. But I need to know what makes it go from nice to, ""My God! Somebody's killing her in there!"" All right, I'm gonna show you something a lot of guys don't know. Rach, give me that pad, please? (She does so and Monica starts drawing on it) All right. Now... Look, you don't have to draw an actual wo-whoa! She's hot!"	[[0.004805333912372589, 0.0068846195936203, 0.007829763926565647, 0.7880089282989502, 0.04217464104294777, 0.08419347554445267, 0.06610309332609177], [0.944917619228363, 0.04547250643372536, 0.0014907697914168239, 0.004160298500210047, 0.001494058989919722, 0.0012639842461794615, 0.001200878876261413], [0.006924392189830542, 0.42148974537849426, 0.5498683452606201, 0.0111947450786829, 0.003659564070403576, 0.0034660217352211475, 0.003397284774109721]]	[0.4605500000000001, 0.3273520000000001, 0.5839840000000001, 0.17203049999999998, 0.025314499999999907]	0
